2264	2	2
2265	3	3
2266	1	1
2268	1	1
2269	6	6
2270	3	3
2272	1	1
2274	5	5
2275	2	2
2279	2	2
2280	2	2
2281	4	4
2282	1	1
2283	3	3
2284	2	2
2287	2	2
2289	2	2
2290	4	4
2291	4	4
2292	2	2
2293	2	2
2294	1	1
2295	3	3
2296	4	4
2298	3	3
2299	3	3
2300	1	1
2301	1	1
2302	1	1
2303	3	3
2304	3	3
2305	1	1
2306	1	1
2307	3	3
2309	3	3
2311	2	2
2312	4	4
2313	3	3
2314	1	1
2315	3	3
2316	2	2
2317	2	2
2318	3	3
2319	1	1
2320	2	2
2321	1	1
2322	1	1
2323	4	4
2324	1	1
2325	1	1
2326	3	3
2327	3	3
2328	1	1
2329	1	1
2330	2	2
2331	1	1
2332	1	1
2333	3	3
2335	3	3
2338	2	2
2339	4	4
2341	6	6
2343	4	4
2344	3	3
2345	2	2
2346	1	1
2347	3	3
2349	1	1
2350	3	3
2351	3	3
2353	4	4
2354	1	1
2356	3	3
2357	2	2
2359	1	1
2360	3	3
2361	2	2
2362	1	1
2363	7	7
2365	2	2
2366	2	2
2367	1	1
2368	2	2
2369	3	3
2371	2	2
2373	1	1
2374	3	3
2377	2	2
2378	3	3
2379	1	1
2382	1	1
2383	2	2
2384	3	3
2385	1	1
2386	2	2
2387	1	1
2389	3	3
2390	8	8
2391	4	4
2392	1	1
2393	3	3
2394	3	3
2396	7	7
2397	3	3
2398	3	3
2400	4	4
2401	3	3
2402	4	4
2403	3	3
2404	3	3
2405	2	2
2406	2	2
2407	4	4
2408	2	2
2409	2	2
2410	3	3
2411	2	2
2412	2	2
2413	3	3
2414	5	5
2415	1	1
2416	1	1
2417	1	1
2418	3	3
2419	2	2
2420	3	3
2421	3	3
2422	4	4
2423	1	1
2424	4	4
2427	2	2
2428	4	4
2429	2	2
2430	7	7
2431	1	1
2432	5	5
2433	2	2
2434	2	2
2435	2	2
2436	3	3
2437	1	1
2439	2	2
2440	3	3
2441	2	2
2442	2	2
2443	2	2
2444	3	3
2445	3	3
2447	3	3
2448	1	1
2449	2	2
2450	3	3
2451	2	2
2452	2	2
2453	3	3
2454	5	5
2455	1	1
2456	5	5
2457	1	1
2461	3	3
2462	2	2
2463	3	3
2464	2	2
2465	2	2
2466	2	2
2468	1	1
2469	3	3
2470	2	2
2471	2	2
2472	4	4
2473	1	1
2475	4	4
2476	4	4
2477	6	6
2478	1	1
2479	2	2
2480	1	1
2481	4	4
2482	6	6
2483	3	3
2484	2	2
2486	2	2
2488	1	1
2490	2	2
2491	2	2
2493	1	1
2494	2	2
2495	2	2
2496	1	1
2498	1	1
2499	5	5
2500	3	3
2501	1	1
2502	3	3
2504	3	3
2505	3	3
2506	2	2
2507	4	4
2509	3	3
2511	2	2
2512	2	2
2513	1	1
2514	1	1
2516	5	5
2517	4	4
2519	1	1
2520	4	4
2521	2	2
2522	5	5
2523	3	3
2524	1	1
2527	1	1
2528	3	3
2529	1	1
2530	2	2
2531	5	5
2532	1	1
2533	2	2
2534	1	1
2535	3	3
2536	5	5
2537	2	2
2538	2	2
2539	3	3
2540	1	1
2541	2	2
2544	1	1
2545	1	1
2546	2	2
2547	1	1
2548	1	1
2549	1	1
2550	2	2
2551	3	3
2552	1	1
2553	3	3
2554	2	2
2555	3	3
2556	4	4
2557	2	2
2558	2	2
2559	3	3
2560	4	4
2561	1	1
2563	4	4
2564	2	2
2565	2	2
2566	2	2
2570	4	4
2571	6	6
2572	1	1
2573	2	2
2574	3	3
2575	3	3
2576	1	1
2577	1	1
2578	1	1
2579	1	1
2580	5	5
2581	2	2
2582	1	1
2586	2	2
2588	1	1
2589	2	2
2590	3	3
2591	3	3
2593	3	3
2594	2	2
2595	3	3
2596	2	2
2597	1	1
2598	2	2
2599	2	2
2600	1	1
2601	1	1
2602	3	3
2603	3	3
2604	3	3
2605	4	4
2606	1	1
2607	4	4
2608	2	2
2609	1	1
2610	2	2
2611	3	3
2612	1	1
2613	3	3
2614	2	2
2615	3	3
2616	1	1
2618	1	1
2619	1	1
2620	2	2
2621	3	3
2623	3	3
2624	3	3
2625	1	1
2626	1	1
2627	2	2
2628	5	5
2629	3	3
2630	1	1
2631	1	1
2632	1	1
2633	1	1
2634	1	1
2636	4	4
2637	5	5
2638	1	1
2639	2	2
2640	1	1
2641	3	3
2642	5	5
2643	3	3
2644	1	1
2645	4	4
2647	2	2
2648	3	3
2649	3	3
2650	5	5
2651	3	3
2652	5	5
2654	1	1
2655	2	2
2656	3	3
2657	4	4
2658	2	2
2659	3	3
2660	3	3
2661	1	1
2662	5	5
2663	3	3
2664	1	1
2665	1	1
2666	4	4
2667	1	1
2668	3	3
2669	1	1
2671	1	1
2672	3	3
2673	2	2
2674	1	1
2675	4	4
2676	2	2
2678	3	3
2679	3	3
2680	4	4
2681	1	1
2682	4	4
2684	2	2
2687	5	5
2689	5	5
2690	1	1
2691	4	4
2692	2	2
2693	2	2
2694	2	2
2695	1	1
2696	3	3
2697	1	1
2698	3	3
2699	3	3
2701	2	2
2702	3	3
2703	3	3
2705	1	1
2706	1	1
2707	3	3
2708	3	3
2709	1	1
2710	3	3
2711	2	2
2712	3	3
2713	2	2
2716	2	2
2717	3	3
2718	1	1
2719	1	1
2720	4	4
2721	2	2
2722	3	3
2723	2	2
2724	1	1
2725	2	2
2727	2	2
2728	1	1
2729	4	4
2730	2	2
2731	4	4
2732	4	4
2733	3	3
2734	4	4
2735	1	1
2736	1	1
2738	2	2
2739	3	3
2740	6	6
2741	1	1
2742	1	1
2743	1	1
2744	3	3
2745	4	4
2748	2	2
2749	3	3
2750	4	4
2751	1	1
2752	2	2
2754	3	3
2755	1	1
2756	3	3
2757	2	2
2758	2	2
2759	1	1
2760	3	3
2761	2	2
2762	1	1
2764	1	1
2765	5	5
2766	2	2
2767	2	2
2768	3	3
2769	4	4
2770	5	5
2771	2	2
2772	3	3
2774	3	3
2775	5	5
2776	1	1
2777	3	3
2778	2	2
2779	3	3
2780	1	1
2781	6	6
2782	3	3
2785	2	2
2786	1	1
2787	1	1
2788	3	3
2789	2	2
2790	1	1
2791	4	4
2793	3	3
2794	2	2
2795	5	5
2796	1	1
2797	2	2
2798	1	1
2799	5	5
2800	1	1
2801	5	5
2802	6	6
2805	1	1
2806	1	1
2807	2	2
2808	1	1
2809	1	1
2810	1	1
2811	2	2
2812	3	3
2813	1	1
2814	2	2
2815	2	2
2816	2	2
2818	2	2
2819	1	1
2820	1	1
2823	2	2
2824	6	6
2825	4	4
2827	1	1
2828	1	1
2829	3	3
2830	2	2
2831	2	2
2832	1	1
2833	1	1
2834	1	1
2835	6	6
2836	2	2
2837	1	1
2838	4	4
2839	4	4
2840	2	2
2843	2	2
2844	3	3
2845	2	2
2846	1	1
2848	1	1
2849	1	1
2850	3	3
2852	6	6
2853	1	1
2854	1	1
2857	2	2
2858	1	1
2860	4	4
2861	2	2
2862	1	1
2863	2	2
2864	2	2
2865	1	1
2866	2	2
2867	2	2
2868	2	2
2869	5	5
2870	2	2
2871	1	1
2872	2	2
2873	3	3
2874	2	2
2875	4	4
2876	3	3
2877	2	2
2878	2	2
2879	1	1
2880	1	1
2881	3	3
2883	2	2
2884	4	4
2885	2	2
2886	3	3
2887	3	3
2888	2	2
2889	5	5
2890	2	2
2891	4	4
2892	1	1
2894	3	3
2896	1	1
2898	2	2
2899	4	4
2900	1	1
2901	1	1
2902	2	2
2903	3	3
2904	1	1
2906	2	2
2907	5	5
2908	4	4
2910	4	4
2911	3	3
2912	3	3
2913	2	2
2914	1	1
2915	1	1
2916	2	2
2918	2	2
2919	4	4
2920	3	3
2923	3	3
2924	2	2
2925	2	2
2926	1	1
2927	3	3
2928	4	4
2929	7	7
2930	1	1
2931	1	1
2932	2	2
2933	4	4
2935	2	2
2936	6	6
2937	2	2
2940	3	3
2941	2	2
2943	4	4
2944	2	2
2945	3	3
2946	5	5
2947	2	2
2948	2	2
2949	2	2
2951	1	1
2952	1	1
2953	2	2
2954	4	4
2955	2	2
2956	2	2
2957	1	1
2958	4	4
2959	3	3
2960	4	4
2961	2	2
2962	3	3
2963	2	2
2964	2	2
2966	1	1
2967	2	2
2968	3	3
2973	2	2
2974	1	1
2975	2	2
2977	2	2
2979	1	1
2980	3	3
2981	2	2
2984	2	2
2986	4	4
2987	2	2
2988	2	2
2990	1	1
2992	4	4
2993	3	3
2994	4	4
2995	4	4
2996	5	5
2997	6	6
2998	1	1
2999	2	2
3000	3	3
3001	2	2
3002	4	4
3003	3	3
3004	1	1
3007	3	3
3008	1	1
3009	5	5
3010	3	3
3015	1	1
3016	3	3
3018	3	3
3019	1	1
3020	2	2
3021	3	3
3022	1	1
3024	5	5
3025	3	3
3027	3	3
3028	2	2
3029	2	2
3030	1	1
3031	1	1
3033	4	4
3034	3	3
3035	2	2
3037	1	1
3038	2	2
3040	5	5
3041	1	1
3042	3	3
3044	4	4
3045	2	2
3046	2	2
3047	2	2
3048	4	4
3049	3	3
3052	6	6
3053	2	2
3055	2	2
3056	2	2
3057	6	6
3058	2	2
3059	2	2
3060	3	3
3061	2	2
3062	2	2
3064	3	3
3065	1	1
3066	4	4
3067	5	5
3069	4	4
3071	3	3
3073	3	3
3074	1	1
3076	1	1
3077	4	4
3078	3	3
3079	2	2
3080	3	3
3081	4	4
3082	1	1
3083	3	3
3084	3	3
3085	2	2
3087	3	3
3088	2	2
3089	3	3
3091	3	3
3092	2	2
3093	2	2
3094	2	2
3095	2	2
3096	1	1
3097	4	4
3098	2	2
3099	3	3
3100	1	1
3101	3	3
3104	5	5
3105	3	3
3106	2	2
3107	3	3
3108	2	2
3110	1	1
3111	1	1
3113	4	4
3114	3	3
3116	2	2
3117	2	2
3118	3	3
3119	4	4
3120	1	1
3121	3	3
3122	1	1
3123	2	2
3125	1	1
3127	3	3
3128	2	2
3129	1	1
3130	2	2
3131	1	1
3132	1	1
3133	2	2
3136	4	4
3137	3	3
3138	2	2
3139	4	4
3140	2	2
3142	2	2
3143	1	1
3144	5	5
3145	1	1
3147	6	6
3148	3	3
3149	3	3
3150	3	3
3152	4	4
3153	4	4
3154	1	1
3156	3	3
3157	3	3
3158	1	1
3159	4	4
3160	2	2
3161	3	3
3162	5	5
3163	1	1
3164	3	3
3165	1	1
3168	4	4
3169	1	1
3170	4	4
3171	3	3
3172	2	2
3174	3	3
3175	2	2
3177	2	2
3178	4	4
3179	1	1
3180	6	6
3181	2	2
3182	4	4
3183	5	5
3184	3	3
3185	3	3
3186	3	3
3187	3	3
3188	2	2
3189	1	1
3190	2	2
3191	2	2
3192	3	3
3193	4	4
3196	2	2
3197	3	3
3198	1	1
3199	2	2
3200	1	1
3201	3	3
3202	2	2
3203	3	3
3204	5	5
3205	1	1
3206	1	1
3207	2	2
3208	2	2
3209	1	1
3210	3	3
3211	1	1
3212	1	1
3213	2	2
3214	1	1
3215	3	3
3217	1	1
3218	3	3
3219	1	1
3220	1	1
3221	1	1
3222	1	1
3223	2	2
3225	1	1
3226	2	2
3227	1	1
3228	3	3
3230	2	2
3231	2	2
3232	3	3
3235	3	3
3236	2	2
3237	2	2
3238	2	2
3239	2	2
3240	2	2
3241	3	3
3242	1	1
3243	3	3
3244	3	3
3245	2	2
3246	1	1
3248	2	2
3249	3	3
3250	2	2
3251	3	3
3252	2	2
3253	4	4
3254	1	1
3255	5	5
3257	6	6
3258	1	1
3259	7	7
3260	1	1
3261	2	2
3263	1	1
3264	2	2
3265	2	2
3266	2	2
3267	1	1
3268	1	1
3270	3	3
3271	1	1
3272	3	3
3273	1	1
3274	3	3
3275	2	2
3276	2	2
3278	3	3
3279	3	3
3280	2	2
3281	3	3
3282	2	2
3283	3	3
3284	2	2
3286	2	2
3287	1	1
3289	3	3
3290	2	2
3291	2	2
3292	1	1
3293	3	3
3294	2	2
3295	4	4
3296	1	1
3298	3	3
3299	3	3
3300	2	2
3301	1	1
3304	2	2
3305	1	1
3306	1	1
3307	1	1
3308	1	1
3309	3	3
3310	2	2
3311	3	3
3312	1	1
3313	2	2
3314	1	1
3315	3	3
3316	2	2
3317	1	1
3318	1	1
3319	2	2
3320	2	2
3322	1	1
3323	1	1
3324	3	3
3325	5	5
3327	2	2
3328	4	4
3329	3	3
3330	5	5
3332	3	3
3333	2	2
3334	2	2
3336	1	1
3337	4	4
3338	2	2
3341	3	3
3342	1	1
3343	2	2
3345	1	1
3346	3	3
3347	1	1
3348	2	2
3349	3	3
3350	1	1
3351	1	1
3352	3	3
3353	3	3
3354	1	1
3357	1	1
3358	3	3
3359	1	1
3360	1	1
3361	3	3
3362	2	2
3363	3	3
3364	2	2
3365	4	4
3366	4	4
3367	1	1
3368	1	1
3369	2	2
3372	3	3
3373	2	2
3376	1	1
3377	1	1
3378	2	2
