10451	1
10452	1
10453	2
10454	1
10455	1
10456	1
10457	1
10459	1
10464	1
10465	2
10467	1
10469	3
10471	1
10472	2
10473	1
10474	1
10475	3
10477	1
10479	1
10480	1
10481	1
10482	1
10486	1
10488	1
10491	2
10494	3
10495	1
10497	2
10501	2
10502	1
10503	4
10505	1
10506	1
10507	1
10508	1
10510	1
10511	2
10513	1
10515	3
10516	1
10518	1
10519	2
10522	1
10526	1
10527	3
10530	1
10531	1
10532	1
10534	2
10535	1
10537	1
10539	1
10541	1
10542	2
10543	1
10544	1
10547	3
10549	1
10550	1
10552	1
10553	1
10555	1
10557	3
10558	1
10560	2
10562	2
10565	1
10571	1
10572	1
10573	1
10575	1
10576	2
10578	1
10580	1
10582	1
10583	1
10584	3
10586	3
10587	1
10588	1
10589	1
10590	2
10591	2
10592	2
10593	2
10595	1
10596	1
10598	1
10599	1
10603	1
10604	1
10605	4
10606	1
10608	2
10609	2
10610	1
10612	1
10613	1
10614	2
10615	1
10620	1
10622	1
10624	1
10626	1
10628	1
10631	1
10633	1
10634	2
10636	2
10637	2
10639	1
10641	3
10642	2
10645	1
10646	1
10647	2
10648	2
10649	1
10650	1
10654	1
10656	1
10659	1
10660	1
10663	3
10664	1
10669	1
10670	1
10673	1
10674	1
10676	3
10678	4
10682	2
10683	1
10684	1
10685	1
10686	1
10687	2
10688	2
10690	1
10691	1
10695	3
10696	1
10698	1
10700	1
10705	1
10707	1
10708	1
10709	1
10714	1
10715	1
10717	1
10718	2
10720	1
10723	2
10724	1
10725	1
10726	2
10730	3
10733	2
10734	2
10735	2
10737	2
10738	1
10740	2
10741	2
10743	1
10747	1
10751	1
10752	1
10753	1
10758	1
10760	1
10761	2
10762	2
10763	1
10764	1
10765	1
10767	2
10768	1
10769	1
10770	4
10776	1
10779	1
10780	2
10782	2
10788	3
10790	1
10791	3
10792	1
10794	3
10795	1
10797	1
10798	2
10802	1
10803	1
10804	1
10806	1
10807	2
10811	2
10813	2
10816	3
10817	2
10820	2
10821	1
10824	1
10828	3
10829	2
10831	1
10836	2
10837	1
10838	1
10842	1
10843	1
10848	1
10850	1
10851	1
10853	1
10854	2
10856	1
10859	3
10860	1
10865	1
10867	2
10868	1
10870	2
10872	1
10873	1
10874	2
10875	1
10880	1
10881	4
10884	4
10885	2
10886	1
10887	2
10891	3
10892	1
10893	3
10895	2
10897	1
10900	1
10903	2
10904	2
10905	1
10907	2
10909	1
10910	1
10911	1
10912	2
10914	1
10916	3
10917	1
10918	1
10919	1
10923	1
10926	1
10927	1
10929	1
10931	1
10932	3
10933	1
10935	2
10937	1
10938	1
10941	2
10943	1
10944	1
10945	1
10948	1
10950	3
10953	2
10954	1
10955	2
10959	1
10961	1
10962	2
10963	1
10968	1
10969	2
10970	1
10971	5
10972	2
10973	1
10974	2
10976	2
10978	1
10979	1
10980	2
10983	4
10984	1
10985	1
10987	1
10991	3
10993	2
10994	1
10995	1
10996	2
10997	1
11000	1
11001	1
11002	2
11003	1
11004	2
11005	1
11006	2
11007	1
11008	2
11010	1
11012	1
11014	1
11015	3
11016	1
11017	1
11019	2
11020	1
11021	1
11022	1
11025	2
11027	1
11028	1
11029	1
11034	1
11035	3
11036	1
11037	1
11039	2
11040	1
11041	2
11042	1
11043	2
11044	1
11047	2
11049	1
11050	2
11053	3
11057	1
11059	1
11060	2
11061	1
11062	1
11064	1
11065	1
11066	1
11068	1
11069	4
11071	2
11072	1
11074	1
11076	3
11077	3
11078	2
11079	1
11080	1
11081	2
11083	1
11084	1
11085	1
11086	2
11089	1
11092	2
11095	2
11097	1
11098	1
11100	1
11103	3
11105	2
11107	2
11109	1
11110	1
11111	1
11112	3
11113	2
11117	1
11118	1
11119	1
11120	1
11123	1
11125	1
11127	2
11128	1
11129	3
11131	1
11133	1
11137	1
11139	1
11140	1
11141	1
11142	2
11143	1
11144	1
11145	1
11146	1
11149	3
11153	2
11155	1
11157	3
11158	1
11160	1
11162	2
11163	3
11164	1
11166	2
11168	1
11169	2
11171	1
11172	1
11173	2
11175	1
11177	2
11179	1
11180	1
11182	1
11183	3
11184	1
11185	1
11186	1
11187	2
11189	2
11191	2
11193	1
11194	1
11196	1
11198	1
11200	1
11201	1
11203	2
11205	3
11206	1
11209	3
11210	1
11212	1
11213	1
11215	1
11216	5
11219	1
11220	3
11221	1
11224	3
11225	1
11227	1
11229	1
11230	1
11232	1
11233	1
11236	2
11237	1
11241	1
11242	2
11244	1
11246	1
11247	1
11248	5
11249	1
11250	1
11251	1
11253	2
11256	1
11257	1
11258	1
11259	2
11262	1
11264	3
11266	1
11269	4
11270	1
11271	1
11272	1
11273	1
11274	1
11275	1
11277	1
11281	1
11282	2
11285	2
11286	2
11290	2
11291	1
11294	1
11295	2
11297	2
11299	1
11301	1
11302	1
11303	1
11306	1
11308	1
11310	2
11312	1
11313	1
11315	2
11316	2
11318	2
11319	1
11320	1
11321	2
11323	1
11325	1
11326	1
11327	1
11329	1
11330	3
11332	2
11333	1
11334	3
11336	1
11338	2
11339	2
11341	3
11344	2
11346	2
11350	1
11352	1
11354	5
11357	1
11361	1
11362	1
11363	1
11364	2
11365	1
11368	1
11369	1
11370	1
11372	1
11373	1
11374	1
11375	3
11377	1
11380	1
11381	2
11382	1
11383	2
11385	2
11387	1
11388	1
11390	1
11391	2
11392	1
11396	1
11398	1
11403	1
11404	2
11406	2
11407	1
11411	1
11413	1
11415	1
11421	2
11422	1
11423	1
11424	1
11425	2
11427	1
11428	1
11431	2
11435	2
11436	1
11437	2
11438	4
11439	3
11440	1
11442	2
11443	2
11444	1
11445	1
11446	1
11448	1
11449	4
11451	2
11453	3
11454	2
11456	1
11458	1
11459	2
11461	2
11462	1
11465	2
11466	1
11469	1
11472	1
11473	1
11474	1
11476	2
11478	1
11482	1
11484	1
11485	1
11488	1
11490	1
11491	2
11495	1
11497	1
11499	1
11500	1
11501	1
11503	1
11505	2
11506	1
11509	1
11510	1
11511	1
11512	1
11513	1
11518	3
11519	2
11521	1
11522	1
11523	1
11525	2
11526	1
11527	2
11532	1
11535	2
11539	1
11541	1
11542	2
11543	3
11546	1
11548	1
11549	1
11551	1
11552	4
11553	2
11555	3
11556	2
11557	1
11561	2
11562	1
11563	1
11565	1
11568	1
11571	2
11572	2
11573	1
11574	4
11575	2
11577	1
11579	3
11582	1
11583	2
11585	1
11588	1
11589	1
11590	1
11591	2
11592	1
11593	1
11594	3
11598	1
11599	2
11600	1
11603	1
11606	1
11607	2
11608	1
11609	2
11610	1
11611	1
11612	1
11613	1
11614	1
11616	1
11619	1
11621	1
11622	1
11624	1
11625	1
11626	1
11627	1
11628	2
11630	1
11631	4
11632	1
11633	1
11635	2
11636	1
11637	2
11639	1
11641	1
11642	1
11643	2
11644	2
11645	1
11647	2
11648	1
11649	1
11650	2
11651	1
11652	1
11654	2
11655	1
11656	1
11657	1
11658	2
11659	1
11663	1
11665	1
11670	1
11671	3
11672	1
11676	2
11677	1
11682	2
11683	1
11684	1
11685	3
11687	2
11688	2
11690	1
11694	1
11697	1
11702	1
11704	1
11705	1
11708	1
11709	1
11710	2
11711	1
11715	2
11717	2
11718	2
11720	2
11721	2
11723	1
11724	1
11725	1
11726	1
11727	2
11728	2
11729	2
11730	1
11732	2
11733	1
11735	2
11737	1
11738	1
11739	1
11742	1
11743	1
11744	2
11748	3
11750	1
11751	2
11752	1
11755	1
11756	1
11757	1
11763	2
11764	1
11766	1
11767	1
11768	1
11769	1
11770	1
11771	1
11772	1
11774	1
11775	2
11776	1
11777	1
11780	1
11784	2
11786	1
11787	1
11788	1
11789	1
11790	2
11791	1
11792	1
11793	3
11795	2
11799	1
11801	1
11803	1
11805	2
11807	2
11808	2
11809	1
11811	1
11812	1
11813	2
11820	1
11827	1
11830	2
11836	1
11837	2
11838	1
11841	1
11842	1
11843	1
11844	1
11846	2
11848	1
11849	4
11851	2
11853	2
11854	1
11856	1
11858	1
11859	1
11860	2
11861	1
11863	3
11865	2
11867	1
11868	2
11872	2
11873	1
11874	1
11875	3
11879	1
11882	1
11883	1
11884	2
11885	2
11887	1
11888	1
11890	1
11891	1
11893	1
11894	2
11895	1
11896	1
11898	3
11899	2
11900	2
11902	1
11905	2
11909	1
11910	2
11912	2
11917	2
11920	1
11922	3
11923	2
11924	1
11925	2
11926	1
11927	1
11930	1
11931	1
11932	2
11933	1
11934	2
11935	1
11936	1
11937	1
11941	3
11942	1
11944	1
11947	2
11949	2
11950	1
11952	1
11953	1
11954	2
11955	1
11960	3
11961	1
11962	1
11966	1
11967	1
11968	2
11971	1
11972	2
11973	1
11974	2
11977	1
11979	1
11980	1
11982	2
11983	1
11985	1
11987	1
11988	2
11989	1
11992	1
11993	1
11996	1
11997	1
11998	2
11999	1
12002	1
12004	2
12007	1
12008	2
12009	1
12010	1
12012	2
12013	1
12014	1
12015	1
12016	1
12018	2
12019	1
12020	1
12021	1
12023	1
12024	1
12026	1
12027	1
12032	2
12033	1
12034	1
12035	2
12039	2
12040	1
12044	1
12045	1
12046	1
12049	1
12050	2
12052	1
12053	2
12054	2
12057	1
12058	1
12059	1
12060	3
12061	1
12064	1
12065	1
12069	1
12070	2
12071	3
12072	1
12073	1
12075	1
12076	1
12080	1
12081	1
12083	1
12085	1
12087	2
12088	1
12089	2
12090	2
12091	2
12092	1
12093	1
12095	2
12096	1
12098	1
12101	1
12102	4
12104	1
12107	1
12108	1
12111	2
12112	2
12114	2
12115	1
12116	1
12119	3
12120	1
12123	1
12126	1
12130	1
12131	1
12133	1
12137	1
12138	1
12139	2
12142	2
12143	1
12147	2
12148	2
12151	1
12152	1
12153	1
12154	1
12155	2
12156	1
12157	2
12160	1
12162	1
12163	1
12164	1
12165	1
12168	1
12169	1
12170	1
12173	1
12174	2
12175	3
12176	2
12177	1
12178	1
12179	1
12180	1
12181	1
12182	1
12183	1
12184	1
12186	2
12187	1
12188	2
12189	1
12192	1
12193	2
12194	1
12195	1
12196	1
12198	1
12201	1
12202	1
12204	1
12205	1
12207	1
12208	1
12210	2
12212	1
12214	1
12215	3
12218	1
12220	4
12222	2
12223	1
12224	2
12226	1
12227	2
12230	1
12232	2
12233	1
12235	1
12237	2
12238	2
12240	1
12241	3
12243	1
12244	1
12246	3
12247	1
12248	1
12249	1
12250	1
12251	1
12253	3
12254	2
12255	1
12256	1
12258	1
12260	2
12263	1
12264	1
12265	1
12266	2
12267	1
12268	2
12269	1
12270	2
12272	1
12275	1
12278	2
12280	1
12281	1
12282	2
12283	3
12284	1
12286	1
12287	2
12288	1
12289	1
12290	2
12291	2
12292	2
12293	1
12294	1
12295	2
12296	2
12299	1
12300	1
12301	3
12306	2
12307	3
12310	1
12312	2
12313	2
12315	1
12317	2
12318	1
12319	1
12320	1
12321	1
12322	2
12323	2
12326	1
12328	1
12329	2
12332	1
12333	1
12334	2
12335	1
12337	1
12338	1
12341	2
12345	2
12346	2
12347	1
12349	1
12350	1
12352	2
12353	1
12355	1
12356	2
12357	1
12360	1
12362	1
12364	3
12365	1
12367	4
12368	2
12369	1
12371	1
12372	1
12374	2
12375	3
12376	2
12377	2
12379	2
12381	2
12384	2
12385	1
12386	2
12388	1
12392	5
12393	2
12394	1
12397	2
12400	1
12401	1
12403	1
12404	1
12405	1
12411	1
12413	3
12414	1
12416	2
12418	2
12419	2
12420	1
12422	1
12426	1
12427	2
12428	1
12429	1
12430	1
12431	2
12433	1
12434	1
12435	3
12436	1
12437	1
12439	1
12440	1
12442	1
12443	1
12447	1
12448	1
12450	1
12453	1
12454	2
12455	1
12456	1
12457	1
12461	3
12462	1
12465	1
12471	1
12475	2
12477	1
12478	2
12481	1
12484	2
12485	1
12486	1
12487	3
12488	1
12495	2
12496	1
12497	1
12498	1
12501	2
12505	1
12507	1
12511	1
12514	3
12515	1
12517	1
12518	1
12519	1
12521	3
12522	1
12524	1
12525	1
12526	2
12528	2
12530	1
12533	1
12534	2
12535	3
12537	1
12540	2
12544	2
12545	1
12546	1
12548	1
12551	2
12555	1
12556	1
12557	2
12558	2
12559	2
12561	1
12564	3
12569	1
12570	3
12573	1
12576	1
12577	2
12578	1
12579	1
12580	1
12581	4
12582	1
12585	1
12589	1
12590	1
12591	2
12592	1
12593	2
12594	1
12596	1
12597	1
12598	1
12599	1
12600	1
12601	2
12604	2
12607	1
12610	1
12613	1
12614	5
12615	1
12616	1
12618	1
12619	3
12620	1
12621	2
12627	2
12631	1
12632	1
12639	1
12641	3
12642	4
12644	1
12647	1
12648	1
12649	1
12650	1
12651	1
12652	1
12654	1
12656	2
12657	1
12658	2
12660	2
12663	1
12664	2
12666	1
12667	1
12669	1
12671	1
12675	1
12677	1
12679	1
12682	1
12685	2
12688	1
12690	2
12691	2
12694	1
12695	4
12696	1
12697	1
12698	1
12700	4
12701	1
12702	1
12704	3
12707	1
12709	1
12710	3
12711	2
12712	1
12714	1
12716	1
12718	2
12720	1
12721	1
12723	2
12724	1
12725	3
12726	1
12727	1
12728	2
12729	1
12733	1
12734	1
12737	1
12738	1
12739	1
12741	1
12743	1
12744	3
12745	1
12746	1
12748	1
12750	1
12751	3
12753	1
12755	1
12756	1
12759	2
12762	1
12764	1
12765	1
12772	2
12777	1
12779	1
12780	1
12781	1
12782	2
12783	1
12784	2
12785	1
12786	1
12787	2
12788	2
12791	1
12792	2
12793	2
12794	2
12797	1
12800	1
12802	1
12803	2
12808	2
12809	1
12812	1
12815	3
12817	1
12821	1
12824	1
12825	1
12829	1
12832	1
12834	3
12835	2
12836	1
12838	1
12839	1
12840	1
12844	1
12845	1
12846	2
12847	1
12851	3
12852	1
12853	1
12854	1
12857	1
12860	2
12861	1
12862	1
12863	1
12864	1
12865	1
12867	1
12868	1
12869	1
12870	1
12871	2
12873	1
12876	1
12880	1
12881	1
12883	2
12885	1
12889	2
12890	1
12892	1
12896	1
12897	1
12898	2
12899	1
12901	1
12902	1
12904	2
12907	4
12909	2
12912	2
12913	1
12914	1
12915	1
12916	1
12917	2
12918	1
12921	1
12922	1
12923	2
12925	1
12926	1
12927	1
12928	2
12930	1
12932	1
12935	1
12937	2
12938	1
12939	1
12941	1
12944	3
12945	1
12948	1
12949	3
12952	1
12953	2
12954	3
12955	1
12957	1
12958	1
12959	1
12961	1
12962	1
12965	1
12966	1
12967	1
12968	3
12969	1
12970	1
12972	1
12974	1
12975	1
12977	2
12979	1
12980	2
12982	3
12983	1
12985	1
12987	1
12988	1
12990	1
12991	3
12994	1
12995	2
12996	2
12998	2
12999	2
13001	1
13002	1
13003	1
13004	1
13005	1
13006	1
13009	1
13011	1
13015	3
13018	1
13019	1
13020	1
13022	1
13023	1
13024	1
13025	1
13026	1
13033	1
13034	1
13036	1
13040	1
13042	2
13043	1
13045	1
13046	1
13047	2
13049	1
13050	1
13051	3
13052	1
13053	1
13055	2
13059	1
13061	1
13062	2
13063	2
13064	2
13065	1
13066	1
13067	1
13068	1
13070	1
13071	2
13072	2
13073	1
13075	1
13079	1
13080	1
13084	3
13086	2
13087	1
13088	1
13089	1
13090	1
13091	2
13092	1
13093	4
13094	1
13097	1
13099	2
13100	1
13101	1
13102	1
13103	2
13104	1
13105	2
13107	2
13108	1
13109	2
13112	3
13114	1
13117	3
13119	1
13120	2
13121	1
13123	1
13124	1
13125	1
13126	2
13129	1
13130	1
13131	1
13137	1
13139	1
13142	1
13143	1
13144	3
13145	1
13149	3
13150	1
13152	1
13153	2
13155	1
13156	1
13157	3
13159	1
13160	1
13161	2
13162	1
13163	4
13165	1
13167	1
13168	2
13170	1
13172	2
13174	1
13177	2
13178	1
13179	1
13184	1
13185	2
13189	2
13191	1
13192	2
13193	2
13194	1
13196	2
13197	3
13198	1
13199	1
13200	1
13201	1
13204	1
13205	2
13207	1
13215	1
13219	2
13220	1
13221	1
13222	2
13223	1
13224	1
13225	2
13226	2
13228	1
13229	1
13230	1
13232	1
13233	2
13234	3
13235	1
13236	1
13237	1
13238	2
13239	1
13240	1
13241	2
13242	3
13244	3
13246	1
13247	1
13249	1
13250	1
13251	1
13257	1
13259	1
13262	3
13264	2
13268	2
13272	2
13275	1
13276	1
13277	1
13279	1
13280	1
13281	1
13282	2
13283	1
13286	4
13287	1
13288	1
13289	1
13291	2
13293	1
13294	2
13296	1
13297	2
13301	1
13304	1
13306	1
13307	1
13310	2
13311	1
13312	3
13313	1
13315	4
13316	1
13318	1
13319	2
13320	1
13322	1
13323	1
13324	1
13325	1
13327	2
13328	1
13329	1
13330	1
13332	1
13333	1
13334	3
13336	1
13338	1
13339	1
13344	1
13346	1
13347	2
13350	3
13351	1
13353	1
13355	2
13356	1
13357	2
13361	1
13362	3
13363	2
13364	1
13368	3
13369	2
13370	2
13371	1
13372	1
13373	1
13374	2
13375	1
13377	2
13378	1
13380	2
13382	1
13383	2
13386	2
13387	3
13388	1
13390	2
13392	2
13394	1
13395	1
13396	1
13400	2
13401	1
13402	2
13403	1
13404	2
13405	2
13407	2
13410	1
13411	1
13412	1
13415	1
13416	1
13418	1
13419	2
13422	1
13423	1
13425	1
13426	1
13427	2
13428	1
13429	2
13430	2
13431	1
13433	1
13434	1
13436	1
13438	2
13439	1
13441	1
13442	1
13443	2
13444	1
13445	1
13446	2
13447	2
13451	1
13453	2
13454	1
13457	2
13458	1
13459	1
13462	2
13464	3
13465	1
13467	1
13468	2
13471	3
13473	1
13475	1
13476	1
13478	1
13479	4
13481	1
13482	2
13483	1
13486	1
13487	1
13490	1
13491	1
13495	1
13499	1
13503	2
13505	1
13506	1
13507	1
13509	2
13510	2
13514	1
13516	1
13517	1
13518	1
13520	4
13521	3
13523	2
13524	2
13526	1
13527	2
13528	1
13529	1
13532	1
13533	3
13534	1
13535	1
13536	2
13537	1
13538	1
13539	1
13541	3
13542	1
13543	1
13544	2
13545	1
13546	4
13547	1
13549	2
13552	1
13557	1
13559	1
13565	2
13568	1
13570	2
13571	1
13572	2
13574	1
13575	1
13576	2
13578	2
13579	1
13580	2
13581	1
13582	1
13587	1
13588	2
13589	1
13590	4
13591	2
13592	2
13594	2
13596	1
13600	1
13601	3
13602	1
13605	2
13606	1
13607	1
13609	1
13610	1
13612	1
13613	1
13614	1
13617	1
13618	2
13619	1
13620	1
13622	1
13623	2
13624	1
13629	1
13631	1
13632	1
13635	2
13636	2
13639	1
13642	1
13643	1
13644	1
13645	2
13646	1
13648	1
13649	2
13650	1
13652	1
13653	1
13654	1
13655	2
13658	2
13660	1
13662	2
13663	2
13664	1
13666	1
13668	1
13672	2
13680	1
13681	2
13682	2
13683	1
13685	2
13686	1
13687	1
13688	1
13690	2
13691	2
13692	2
13693	2
13694	3
13698	1
13699	1
13701	1
13703	1
13704	1
13705	3
13706	2
13707	1
13708	5
13709	1
13710	3
13713	1
13714	2
13715	2
13716	2
13717	1
13719	1
13721	1
13722	1
13723	1
13724	1
13725	1
13728	1
13729	1
13732	1
13733	2
13736	1
13737	1
13738	1
13739	1
13740	1
13741	2
13743	1
13744	2
13745	1
13746	2
13747	2
13748	1
13751	1
13752	3
13753	1
13755	1
13757	2
13759	4
13761	2
13763	1
13764	1
13766	1
13767	1
13769	2
13771	4
13772	2
13773	2
13774	2
13776	1
13782	1
13783	1
13784	2
13785	1
13791	2
13794	4
13795	1
13796	1
13797	3
13798	2
13800	1
13802	1
13803	1
13806	1
13809	1
13811	1
13815	1
13817	1
13819	1
13820	1
13821	1
13827	1
13832	1
13833	1
13839	2
13842	1
13843	5
13845	1
13846	1
13851	1
13858	2
13859	1
13860	2
13861	1
13862	1
13864	2
13867	1
13868	1
13869	1
13870	1
13873	1
13874	1
13875	2
13876	1
13877	1
13879	1
13880	1
13881	1
13882	1
13883	1
13884	1
13888	2
13889	1
13893	1
13900	1
13901	1
13905	3
13907	1
13908	1
13909	2
13912	3
13917	3
13918	1
13919	1
13920	1
13925	2
13926	2
13927	1
13928	1
13929	2
13932	1
13933	1
13934	1
13935	1
13936	1
13937	2
13940	3
13941	2
13942	1
13946	2
13949	1
13950	1
13951	1
13952	2
13956	3
13959	1
13960	1
13963	2
13964	1
13965	1
13966	1
13969	2
13971	1
13972	1
13973	1
13975	1
13976	1
13978	1
13979	2
13980	1
13981	1
13983	1
13985	2
13986	2
13992	1
13994	1
13995	1
13997	1
13999	1
14000	1
14001	2
14002	1
14004	1
14005	1
14006	2
14008	1
14011	2
14012	2
14013	5
14014	1
14015	4
14018	2
14019	1
14021	2
14022	1
14023	1
14024	2
14025	1
14026	1
14027	2
14030	2
14032	1
14037	1
14038	1
14039	1
14040	1
14041	1
14042	1
14043	2
14045	2
14046	2
14047	1
14050	1
14051	1
14052	1
14053	1
14054	1
14058	1
14060	1
14062	1
14063	1
14064	2
14066	3
14067	2
14068	1
14069	2
14070	3
14077	2
14078	1
14079	1
14080	1
14082	2
14083	1
14085	1
14086	1
14089	2
14091	1
14092	2
14093	2
14095	2
14096	2
14097	1
14098	1
14099	2
14104	1
14106	5
14107	2
14108	1
14111	1
14112	1
14114	1
14115	1
14117	1
14119	1
14121	1
14123	1
14124	1
14126	1
14128	1
14130	1
14131	1
14134	2
14135	1
14136	2
14139	1
14140	3
14142	1
14146	2
14147	2
14152	2
14153	1
14154	1
14155	1
14156	1
14158	1
14160	1
14161	1
14162	1
14163	2
14164	1
14167	1
14169	1
14170	1
14173	1
14174	2
14175	1
14176	1
14177	1
14178	3
14179	1
14180	1
14181	3
14182	1
14183	4
14184	2
14185	1
14186	1
14187	1
14188	1
14189	1
14191	2
14192	2
14193	1
14197	2
14199	1
14200	1
14202	1
14203	2
14204	2
14205	1
14206	1
14208	1
14209	2
14210	1
14211	1
14212	2
14214	1
14215	2
14216	1
14220	3
14222	2
14223	1
14224	2
14228	2
14229	1
14230	1
14232	2
14236	1
14237	1
14239	1
14242	1
14245	1
14247	3
14249	2
14250	1
14255	1
14257	2
14259	2
14260	2
14262	2
14263	1
14265	1
14268	2
14270	1
14274	1
14277	1
14278	2
14281	1
14282	3
14287	1
14289	1
14290	1
14293	3
14294	1
14295	2
14296	1
14300	1
14301	3
14302	1
14303	1
14304	1
14306	1
14308	1
14309	1
14310	1
14311	3
14312	1
14314	2
14315	1
14317	1
14318	1
14319	1
14321	1
14325	1
14329	1
14330	1
14331	1
14333	1
14334	1
14336	1
14343	1
14345	1
14346	1
14349	1
14350	2
14352	1
14353	1
14354	2
14355	2
14356	2
14362	1
14364	1
14365	1
14366	2
14368	2
14369	3
14370	1
14371	1
14373	4
14375	2
14378	1
14380	1
14381	1
14382	2
14386	2
14387	1
14388	3
14389	1
14394	1
14397	2
14399	1
14402	1
14403	2
14406	1
14407	1
14409	1
14412	1
14416	1
14420	2
14422	2
14424	2
14426	1
14427	2
14429	1
14433	1
14434	3
14437	2
14438	1
14440	3
14441	1
14448	2
14450	1
14451	2
14454	1
14455	3
14456	1
14459	3
14460	4
14462	2
14463	1
14464	1
14465	2
14466	2
14467	1
14471	2
14472	1
14473	2
14474	4
14476	1
14477	2
14478	1
14480	1
14482	1
14483	2
14484	1
14485	1
14486	2
14488	2
14489	1
14490	1
14495	2
14496	1
14498	1
14500	1
14501	2
14504	1
14506	1
14508	1
14512	2
14513	2
14515	1
14518	1
14520	1
14521	1
14523	1
14524	2
14526	1
14529	1
14530	1
14532	2
14533	3
14536	1
14539	1
14541	1
14545	1
14549	3
14552	1
14553	3
14555	1
14556	1
14557	1
14560	1
14562	2
14565	1
14567	2
14568	2
14570	1
14571	1
14573	1
14577	2
14578	1
14579	1
14580	1
14581	1
14582	3
14584	1
14585	1
14588	1
14592	2
14595	2
14596	1
14597	2
14598	1
14599	1
14602	2
14603	1
14604	3
14606	1
14607	1
14608	1
14609	1
14610	2
14611	2
14612	1
14613	1
14614	1
14616	2
14617	3
14621	1
14624	1
14625	1
14626	1
14627	1
14628	1
14629	1
14631	1
14635	1
14636	3
14637	1
14639	2
14640	1
14641	1
14644	1
14647	3
14650	1
14651	1
14654	1
14656	3
14657	2
14658	3
14660	1
14663	3
14666	1
14668	1
14669	2
14674	2
14678	2
14679	1
14681	1
14682	2
14684	1
14686	3
14687	1
14688	1
14689	2
14692	1
14695	1
14698	1
14703	1
14704	1
14706	2
14710	1
14715	3
14717	1
14718	2
14720	2
14722	1
14723	3
14724	2
14725	1
14726	3
14728	2
14729	1
14730	2
14731	1
14735	2
14736	2
14739	1
14742	1
14744	1
14745	1
14746	2
14747	1
14748	1
14749	1
14752	1
14755	1
14758	2
14760	3
14761	1
14762	2
14765	1
14766	1
14767	1
14771	1
14772	2
14776	1
14781	1
14782	1
14783	1
14784	1
14785	2
14786	1
14787	1
14788	1
14791	1
14792	1
14793	1
14794	2
14795	2
14798	1
14799	1
14800	1
14801	1
14802	2
14803	1
14805	1
14806	1
14807	1
14808	1
14810	1
14813	1
14814	1
14817	1
14818	2
14819	2
14820	2
14822	4
14824	1
14827	1
14828	2
14831	3
14832	1
14834	2
14835	1
14836	1
14840	1
14841	2
14843	1
14844	1
14846	2
14849	2
14850	2
14852	2
14854	1
14855	2
14858	1
14860	1
14861	3
14862	4
14863	3
14867	3
14870	3
14872	1
14873	1
14874	1
14879	1
14884	1
14885	3
14886	1
14887	1
14889	1
14890	1
14891	1
14893	1
14894	1
14896	2
14897	1
14901	2
14902	2
14903	1
14904	1
14906	1
14908	1
14911	1
14912	1
